period_begin,period_end,region_type,zipcode,state,state_code,property_type,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy
5/1/13,7/31/13,zip code,98121,Washington,WA,Condo/Co-op,349000.0,-0.002857143,0.102685624,349950.0,-0.039917695,0.044782803
4/1/12,6/30/12,zip code,98177,Washington,WA,Condo/Co-op,245000.0,1.578947368,-0.216,377495.0,1.157114286,0.819253012
12/1/17,2/28/18,zip code,98107,Washington,WA,Townhouse,823000.0,0.026184539,0.032007273,762475.0,0.004578393,0.032045208
3/1/15,5/31/15,zip code,98134,Washington,WA,All Residential,180000.0,0.0,-0.095477387,,,
5/1/18,7/31/18,zip code,98166,Washington,WA,Townhouse,320000.0,0.0,-0.168237052,434950.0,0.122596464,0.279368184
2/1/13,4/30/13,zip code,98198,Washington,WA,Condo/Co-op,112000.0,0.365853659,-0.052253015,129975.0,0.197926267,0.312878788
8/1/15,10/31/15,zip code,98116,Washington,WA,Townhouse,573500.0,-0.051282051,0.288764045,582000.0,0.039285714,0.240938166
12/1/17,2/28/18,zip code,98175,Washington,WA,Single Family Residential,622500.0,0.020491803,,524900.0,0.025295439,
10/1/23,12/31/23,zip code,98125,Washington,WA,Townhouse,664500.0,0.019171779,0.000790692,649000.0,-0.016666667,0.030341902
12/1/14,2/28/15,zip code,98105,Washington,WA,Townhouse,544000.0,-0.168195719,0.178764897,499750.0,-0.441620112,0.123033708
1/1/18,3/31/18,zip code,98118,Washington,WA,Condo/Co-op,263000.0,-0.082024433,-0.114478114,335000.0,0.273764259,0.218181818
1/1/18,3/31/18,zip code,98117,Washington,WA,Condo/Co-op,615000.0,0.008196721,0.128440367,449950.0,-0.250052086,-0.345050946
1/1/23,3/31/23,zip code,98118,Washington,WA,Single Family Residential,725000.0,0.035714286,-0.169054441,749000.0,0.040277778,-0.075280101
7/1/16,9/30/16,zip code,98133,Washington,WA,All Residential,432270.0,-0.017568182,0.122779221,425000.0,0.0,0.104039486
11/1/12,1/31/13,zip code,98132,Washington,WA,Condo/Co-op,48000.0,0.0,,,,
11/1/16,1/31/17,zip code,98115,Washington,WA,Multi-Family (2-4 Unit),800000.0,-0.041916168,0.841196778,749475.0,-0.063097694,
12/1/23,2/29/24,zip code,98105,Washington,WA,Townhouse,1000000.0,0.017811705,0.129943503,849900.0,0.164406083,-0.049009735
8/1/19,10/31/19,zip code,98188,Washington,WA,All Residential,400000.0,-0.03030303,0.126760563,392500.0,-0.018504626,-0.01251651
10/1/23,12/31/23,zip code,98133,Washington,WA,All Residential,687500.0,0.018518519,0.056879324,654500.0,-0.058273381,-0.0647996
10/1/22,12/31/22,zip code,98177,Washington,WA,Multi-Family (2-4 Unit),950000.0,0.0,-0.209650582,,,
7/1/18,9/30/18,zip code,98116,Washington,WA,Townhouse,740000.0,-0.006678076,0.111870722,729994.5,-0.006051558,0.177410484
8/1/17,10/31/17,zip code,98136,Washington,WA,Single Family Residential,715000.0,0.007042254,0.087452471,725000.0,0.01754386,0.170298628
5/1/17,7/31/17,zip code,98133,Washington,WA,All Residential,537850.0,-0.003981481,0.20196659,499950.0,0.000900901,0.176352941
4/1/15,6/30/15,zip code,98107,Washington,WA,All Residential,576625.0,0.004354452,0.208857442,525000.0,0.052104208,0.093806969
4/1/23,6/30/23,zip code,98144,Washington,WA,Townhouse,685000.0,-0.010794614,-0.155878964,695000.0,-0.007071934,-0.067114094
1/1/19,3/31/19,zip code,98119,Washington,WA,Townhouse,818500.0,-0.105464481,-0.089543938,862250.0,0.046102517,0.003783469
1/1/15,3/31/15,zip code,98136,Washington,WA,Single Family Residential,545000.0,-0.002297462,0.0953673,515000.0,0.075156576,0.113573707
4/1/12,6/30/12,zip code,98119,Washington,WA,Single Family Residential,665000.0,0.02790968,0.049309665,669975.0,0.030908403,0.015883245
2/1/24,4/30/24,zip code,98155,Washington,WA,Condo/Co-op,836225.0,0.107619458,1.137316294,405000.0,0.025316456,0.013767209
9/1/20,11/30/20,zip code,98188,Washington,WA,Condo/Co-op,210000.0,-0.111111111,0.05,210000.0,-0.066666667,0.135135135
11/1/13,1/31/14,zip code,98118,Washington,WA,All Residential,297200.0,-0.062386624,0.1888,324975.0,0.031666667,0.271917808
2/1/16,4/30/16,zip code,98168,Washington,WA,Condo/Co-op,113750.0,0.006637168,0.09375,132500.0,-0.036188398,0.369509044
9/1/13,11/30/13,zip code,98116,Washington,WA,Single Family Residential,484449.0,0.032940299,0.041825806,469950.0,-0.018893528,-0.069405941
12/1/16,2/28/17,zip code,98103,Washington,WA,Multi-Family (2-4 Unit),758000.0,-0.069081977,0.083631165,847450.0,0.043015385,0.269588015
7/1/12,9/30/12,zip code,98109,Washington,WA,Multi-Family (2-4 Unit),510000.0,0.052197235,-0.134125637,750000.0,0.0,-0.180327869
8/1/18,10/31/18,zip code,98134,Washington,WA,Condo/Co-op,405000.0,-0.012195122,0.065789474,399950.0,-0.012408173,0.134770889
9/1/23,11/30/23,zip code,98102,Washington,WA,All Residential,802500.0,-0.082857143,0.099315068,794397.5,0.15970438,0.15970438
11/1/21,1/31/22,zip code,98107,Washington,WA,Townhouse,763975.0,-0.001274593,-0.001339869,849475.0,0.096096774,0.128870432
10/1/13,12/31/13,zip code,98133,Washington,WA,All Residential,329000.0,0.005347594,0.265384615,324900.0,-7.69e-05,0.235831114
10/1/20,12/31/20,zip code,98132,Washington,WA,All Residential,450000.0,0.168831169,0.245197343,450000.0,0.022727273,0.666666667
2/1/21,4/30/21,zip code,98117,Washington,WA,Multi-Family (2-4 Unit),865000.0,-0.046831956,-0.292433538,1043975.0,-0.21209434,0.098921053
8/1/23,10/31/23,zip code,98108,Washington,WA,Townhouse,595000.0,-0.024590164,-0.137618668,595000.0,-0.032520325,-0.062216793
4/1/17,6/30/17,zip code,98188,Washington,WA,Condo/Co-op,143000.0,0.028776978,-0.092351634,152462.5,0.079380531,-0.041116352
7/1/17,9/30/17,zip code,98199,Washington,WA,Single Family Residential,925000.0,-0.024775962,0.07184241,907000.0,0.013407821,0.024858757
2/1/12,4/30/12,zip code,98125,Washington,WA,Multi-Family (2-4 Unit),175000.0,0.0,-0.351731802,369925.0,-0.135689252,-0.371943973
1/1/23,3/31/23,zip code,98146,Washington,WA,Condo/Co-op,259950.0,-0.091877729,-0.063243243,297500.0,-0.173611111,-0.084544965
6/1/21,8/31/21,zip code,98110,Washington,WA,All Residential,1100000.0,-0.004750057,0.215469613,939000.0,-0.041836735,-0.059118236
3/1/24,5/31/24,zip code,98105,Washington,WA,Multi-Family (2-4 Unit),1600000.0,0.180811808,0.142857143,1425000.0,-0.149253731,-0.01720749
1/1/19,3/31/19,zip code,98122,Washington,WA,Single Family Residential,904000.0,-0.001104972,-0.049421661,991750.0,-0.08920844,0.156219306
3/1/15,5/31/15,zip code,98134,Washington,WA,Condo/Co-op,180000.0,0.0,-0.095477387,,,
1/1/18,3/31/18,zip code,98168,Washington,WA,Condo/Co-op,193000.0,-0.013897404,0.368794326,189500.0,0.0,0.002645503
8/1/18,10/31/18,zip code,98199,Washington,WA,Condo/Co-op,452500.0,0.057242991,0.25,534950.0,0.27673031,0.244127634
9/1/20,11/30/20,zip code,98125,Washington,WA,Multi-Family (2-4 Unit),1022500.0,0.278125,0.374327957,849000.0,-0.3208,-0.044994376
8/1/22,10/31/22,zip code,98117,Washington,WA,All Residential,919500.0,-0.021808511,0.004918033,898000.0,-0.028138528,0.021906117
1/1/21,3/31/21,zip code,98131,Washington,WA,Single Family Residential,560000.0,0.210810811,0.555555556,549000.0,0.046711153,0.120408163
12/1/20,2/28/21,zip code,98122,Washington,WA,All Residential,739000.0,-0.048906049,0.012328767,730000.0,-0.016139358,-0.026666667
10/1/23,12/31/23,zip code,98117,Washington,WA,Condo/Co-op,700000.0,0.037037037,0.756587202,598900.0,-0.121847507,-0.125054785
12/1/17,2/28/18,zip code,98119,Washington,WA,Townhouse,899950.0,-0.013726403,0.045238095,1019500.0,0.029849992,0.21012493
1/1/24,3/31/24,zip code,98116,Washington,WA,Multi-Family (2-4 Unit),1121500.0,,,2150000.0,,
9/1/16,11/30/16,zip code,98146,Washington,WA,Condo/Co-op,180000.0,0.05513985,0.022727273,172000.0,-0.044444444,0.109677419
8/1/20,10/31/20,zip code,98148,Washington,WA,Single Family Residential,522725.0,0.004371217,0.050703518,479950.0,-0.039571764,0.032150538
2/1/20,4/30/20,zip code,98177,Washington,WA,All Residential,975000.0,0.112696148,0.196319018,857500.0,0.072545341,-0.046687308
12/1/20,2/28/21,zip code,98177,Washington,WA,Multi-Family (2-4 Unit),1300000.0,0.0,0.925925926,,,
2/1/12,4/30/12,zip code,98116,Washington,WA,All Residential,424000.0,0.107049608,0.024154589,439000.0,0.077432814,0.0975
4/1/23,6/30/23,zip code,98166,Washington,WA,Single Family Residential,1000000.0,0.126887537,0.092896175,989750.0,0.020511271,0.16454877
1/1/22,3/31/22,zip code,98103,Washington,WA,Condo/Co-op,459900.0,0.082117647,0.033483146,445000.0,-0.051172708,0.080097087
11/1/23,1/31/24,zip code,98104,Washington,WA,All Residential,450900.0,0.120318032,0.231630702,535000.0,-0.025456533,-0.117016009
4/1/19,6/30/19,zip code,98109,Washington,WA,All Residential,629000.0,-0.130013831,-0.114084507,629000.0,-0.007103394,-0.030816641
5/1/12,7/31/12,zip code,98136,Washington,WA,Townhouse,270000.0,-0.035714286,-0.054290718,374950.0,0.315614035,0.171810298
10/1/12,12/31/12,zip code,98144,Washington,WA,All Residential,345000.0,-0.028169014,0.023738872,359950.0,-0.040133333,0.161503711
8/1/21,10/31/21,zip code,98109,Washington,WA,Condo/Co-op,537500.0,0.037644788,0.023809524,557500.0,0.051886792,0.095284872
4/1/15,6/30/15,zip code,98133,Washington,WA,Multi-Family (2-4 Unit),417500.0,0.018292683,0.084415584,469000.0,0.04454343,-0.012605595
4/1/12,6/30/12,zip code,98109,Washington,WA,Condo/Co-op,247000.0,0.0,0.045502646,254500.0,-0.019173331,-0.122413793
2/1/22,4/30/22,zip code,98109,Washington,WA,Condo/Co-op,475050.0,0.000105263,0.000105263,527500.0,0.087628866,0.045589693
10/1/17,12/31/17,zip code,98177,Washington,WA,All Residential,680000.0,-0.028502036,0.104792851,717475.0,0.010599338,0.16100975
4/1/15,6/30/15,zip code,98136,Washington,WA,Single Family Residential,584500.0,0.053153153,0.122958694,560000.0,-0.050042409,0.018181818
5/1/18,7/31/18,zip code,98109,Washington,WA,Townhouse,890000.0,0.0,-0.019223225,892500.0,0.0,-0.013144801
3/1/22,5/31/22,zip code,98166,Washington,WA,Condo/Co-op,393750.0,0.05,0.126287185,389000.0,0.037333333,0.111428571
11/1/18,1/31/19,zip code,98133,Washington,WA,Single Family Residential,588750.0,0.0,0.015086207,599900.0,-0.032419355,0.043304348
9/1/12,11/30/12,zip code,98110,Washington,WA,Condo/Co-op,239000.0,-0.215106732,-0.080769231,224500.0,-0.24916388,-0.223183391
4/1/22,6/30/22,zip code,98101,Washington,WA,Condo/Co-op,722500.0,-0.102484472,0.085762461,695000.0,0.057035024,-0.090314136
8/1/23,10/31/23,zip code,98168,Washington,WA,All Residential,557000.0,-0.005357143,0.012727273,549875.0,0.008944954,0.039952719
11/1/22,1/31/23,zip code,98131,Washington,WA,Single Family Residential,501500.0,0.344504021,-0.244444444,499998.0,,-0.094985293
1/1/24,3/31/24,zip code,98155,Washington,WA,Townhouse,724000.0,0.0,0.040244831,580750.0,0.288408209,-0.170345291
12/1/21,2/28/22,zip code,98155,Washington,WA,Single Family Residential,820000.0,-0.035294118,0.17352415,874950.0,0.09375586,0.296222222
7/1/21,9/30/21,zip code,98126,Washington,WA,Multi-Family (2-4 Unit),837600.0,0.0,0.32952381,1524999.5,1.006578289,0.487805116
6/1/21,8/31/21,zip code,98122,Washington,WA,Multi-Family (2-4 Unit),1117500.0,0.084951456,0.215995647,1445000.0,0.066263282,0.074349442
2/1/13,4/30/13,zip code,98110,Washington,WA,All Residential,469000.0,0.064511919,0.042222222,529900.0,0.061923848,-0.02376566
7/1/15,9/30/15,zip code,98146,Washington,WA,Townhouse,230000.0,0.0,0.697416974,242425.0,-0.056528507,0.27911885
10/1/19,12/31/19,zip code,98168,Washington,WA,Single Family Residential,422000.0,-0.007058824,0.087909255,449900.0,0.0,0.124890611
11/1/17,1/31/18,zip code,98198,Washington,WA,Condo/Co-op,262000.0,0.082644628,0.312296519,268500.0,0.074429772,0.344180225
12/1/12,2/28/13,zip code,98101,Washington,WA,All Residential,550000.0,0.057692308,0.229050279,899000.0,0.485950413,0.892631579
6/1/21,8/31/21,zip code,98133,Washington,WA,Single Family Residential,775000.0,0.0,0.146449704,749975.0,0.034448276,0.153852071
4/1/24,6/30/24,zip code,98178,Washington,WA,Condo/Co-op,395000.0,0.0,0.40070922,250000.0,-0.358892166,-0.720044793
9/1/20,11/30/20,zip code,98144,Washington,WA,All Residential,749975.0,0.000333456,0.027363014,735000.0,0.013793103,0.072992701
11/1/15,1/31/16,zip code,98112,Washington,WA,Condo/Co-op,395000.0,-0.070861511,0.018041237,389000.0,-0.038318912,-0.326406926
11/1/20,1/31/21,zip code,98188,Washington,WA,All Residential,410000.0,0.0,0.109607578,434950.0,0.011511628,0.279264706
8/1/19,10/31/19,zip code,98105,Washington,WA,All Residential,1060000.0,0.081632653,0.080805506,849900.0,-0.055666667,-0.054879066
6/1/19,8/31/19,zip code,98136,Washington,WA,All Residential,686500.0,-0.026241135,-0.056292529,695000.0,0.038088125,-0.067114094
1/1/20,3/31/20,zip code,98144,Washington,WA,Townhouse,690000.0,0.008035062,0.048633016,699000.0,0.00071582,0.060698027
1/1/12,3/31/12,zip code,98198,Washington,WA,Single Family Residential,163000.0,-0.046783626,-0.221957041,189900.0,-0.026153846,-0.123875433
2/1/21,4/30/21,zip code,98144,Washington,WA,All Residential,662000.0,-0.002223143,-0.053609721,693500.0,0.019852941,-0.043448276
9/1/22,11/30/22,zip code,98188,Washington,WA,Multi-Family (2-4 Unit),1000000.0,0.0,0.169590643,,,
10/1/14,12/31/14,zip code,98125,Washington,WA,Condo/Co-op,179150.0,-0.021038251,0.204369748,192250.0,-0.038509627,0.326777088
1/1/16,3/31/16,zip code,98133,Washington,WA,All Residential,378975.0,0.02494929,0.067535211,399950.0,0.066533333,0.142714286
8/1/16,10/31/16,zip code,98108,Washington,WA,All Residential,438750.0,-0.019553073,0.090062112,438500.0,0.032007531,0.169333333
10/1/21,12/31/21,zip code,98115,Washington,WA,Condo/Co-op,423000.0,0.00738271,0.04450892,432000.0,0.028816385,0.28189911
3/1/20,5/31/20,zip code,98199,Washington,WA,All Residential,980250.0,0.031842105,0.036040797,998500.0,0.011651469,0.057173107
1/1/12,3/31/12,zip code,98198,Washington,WA,Townhouse,70000.0,-0.171597633,-0.588235294,99950.0,-0.473670353,-0.44464509
9/1/12,11/30/12,zip code,98177,Washington,WA,Townhouse,248500.0,0.119369369,0.14516129,315000.0,-0.066665284,0.313047103
11/1/17,1/31/18,zip code,98188,Washington,WA,Condo/Co-op,147500.0,-0.106060606,0.003401361,159900.0,0.102758621,0.162909091
9/1/13,11/30/13,zip code,98127,Washington,WA,Townhouse,430625.0,0.000871586,,474100.0,0.117172312,
12/1/13,2/28/14,zip code,98103,Washington,WA,Townhouse,419000.0,0.061565746,-0.014117647,452000.0,0.004444444,0.051285033
2/1/12,4/30/12,zip code,98126,Washington,WA,Condo/Co-op,111000.0,0.037383178,-0.39010989,159000.0,0.083475298,-0.128408935
6/1/18,8/31/18,zip code,98102,Washington,WA,Multi-Family (2-4 Unit),1995000.0,-0.048414023,0.995,1425000.0,-0.206128134,-0.119010819
6/1/15,8/31/15,zip code,98177,Washington,WA,Townhouse,292000.0,-0.443809524,-0.108396947,344475.0,-0.217013297,-0.098232984
3/1/20,5/31/20,zip code,98118,Washington,WA,All Residential,632850.0,0.015810594,0.05475,619950.0,0.001575185,0.034543179
11/1/19,1/31/20,zip code,98109,Washington,WA,Single Family Residential,1512550.0,0.0,0.149354103,1274500.0,0.023694779,-0.055226093
9/1/16,11/30/16,zip code,98118,Washington,WA,All Residential,476000.0,0.002158008,0.19,457000.0,-0.017204301,0.14264283
3/1/22,5/31/22,zip code,98199,Washington,WA,All Residential,1270000.0,0.035044825,0.174838113,1125000.0,0.046511628,0.14213198
5/1/13,7/31/13,zip code,98166,Washington,WA,Townhouse,349975.0,0.166777796,3.794178082,322900.0,,1.584750851
12/1/20,2/28/21,zip code,98115,Washington,WA,Condo/Co-op,391500.0,-0.010676606,-0.151679307,359975.0,0.060309278,-0.212308534
9/1/21,11/30/21,zip code,98105,Washington,WA,Townhouse,763975.0,-0.028948205,-0.014225806,825000.0,0.045329279,0.078432782
12/1/18,2/28/19,zip code,98199,Washington,WA,Townhouse,780000.0,-0.023168441,0.04,749000.0,-0.013175231,0.033103448
10/1/12,12/31/12,zip code,98107,Washington,WA,Single Family Residential,475000.0,0.0,0.147342995,435000.0,-0.011363636,0.123305358
2/1/16,4/30/16,zip code,98109,Washington,WA,Condo/Co-op,434000.0,0.023584906,0.243553009,399900.0,-0.047743779,0.142571429
5/1/21,7/31/21,zip code,98198,Washington,WA,Single Family Residential,567000.0,-0.026609442,0.13401134,535000.0,0.024909123,0.121593291
11/1/18,1/31/19,zip code,98116,Washington,WA,Single Family Residential,801000.0,0.0,0.00125,787475.0,-0.01442428,0.049966667
4/1/13,6/30/13,zip code,98115,Washington,WA,Townhouse,357500.0,-0.059210526,0.197654941,387475.0,0.000645619,0.123278736
4/1/18,6/30/18,zip code,98125,Washington,WA,Multi-Family (2-4 Unit),800000.0,,,645000.0,,
2/1/19,4/30/19,zip code,98175,Washington,WA,All Residential,340000.0,-0.266450917,-0.30964467,,,
5/1/13,7/31/13,zip code,98115,Washington,WA,Condo/Co-op,180000.0,-0.016393443,0.05913504,179919.0,0.000172329,0.031054441
3/1/19,5/31/19,zip code,98106,Washington,WA,Townhouse,517000.0,0.003883495,-0.005769231,537375.0,-0.021976522,0.07475
10/1/13,12/31/13,zip code,98166,Washington,WA,Single Family Residential,336000.0,-0.026086957,0.076923077,299250.0,-0.079230769,0.090163934
10/1/22,12/31/22,zip code,98168,Washington,WA,Condo/Co-op,254950.0,-0.150166667,0.143273543,302500.0,-0.008196721,0.315360365
12/1/22,2/28/23,zip code,98121,Washington,WA,All Residential,592500.0,0.150485437,-0.152966405,580000.0,-0.031719533,-0.160636758
12/1/23,2/29/24,zip code,98109,Washington,WA,Single Family Residential,1810000.0,0.156549521,0.419607843,1999000.0,0.033074935,0.531800766
3/1/14,5/31/14,zip code,98198,Washington,WA,Townhouse,200375.0,-0.220330739,1.087239583,126850.0,-0.029827916,0.150045331
6/1/16,8/31/16,zip code,98108,Washington,WA,Multi-Family (2-4 Unit),679000.0,0.413111342,0.57907344,562500.0,-0.084621644,0.8
11/1/20,1/31/21,zip code,98110,Washington,WA,Townhouse,769000.0,0.292436975,0.380610413,672500.0,0.0,0.213898917
5/1/21,7/31/21,zip code,98112,Washington,WA,Townhouse,850000.0,0.001177856,-0.08749329,835000.0,0.04505632,-0.029069767
9/1/12,11/30/12,zip code,98144,Washington,WA,Townhouse,340000.0,0.072555205,0.041347626,339925.0,0.001399322,0.001325576
9/1/18,11/30/18,zip code,98109,Washington,WA,Single Family Residential,1222500.0,0.039319872,0.082816652,1190000.0,0.021459227,0.203844208
7/1/23,9/30/23,zip code,98144,Washington,WA,Single Family Residential,799950.0,-0.125737705,-0.132845528,805000.0,0.039380245,-0.103039082
1/1/21,3/31/21,zip code,98105,Washington,WA,Multi-Family (2-4 Unit),1205000.0,0.095454545,,1050000.0,-0.030023095,
3/1/17,5/31/17,zip code,98102,Washington,WA,All Residential,595000.0,-0.151817534,0.133333333,545000.0,-0.009090909,0.092184369
4/1/23,6/30/23,zip code,98110,Washington,WA,Condo/Co-op,577500.0,0.107064123,-0.200692042,754500.0,0.164351852,0.063424947
7/1/16,9/30/16,zip code,98110,Washington,WA,Single Family Residential,740000.0,-0.038024049,0.138461538,728000.0,-0.051465798,-0.028037383
1/1/14,3/31/14,zip code,98105,Washington,WA,Townhouse,442500.0,-0.041170098,0.170634921,487500.0,0.095505618,0.393056151
2/1/15,4/30/15,zip code,98109,Washington,WA,All Residential,418000.0,0.019512195,0.045002613,427250.0,0.042074442,0.068258532
8/1/22,10/31/22,zip code,98133,Washington,WA,Townhouse,829975.0,-3.01e-05,0.211642336,629000.0,0.0064,-0.049848943
2/1/18,4/30/18,zip code,98112,Washington,WA,Condo/Co-op,696500.0,0.137050037,0.421428571,665000.0,-0.104346948,0.528735632
1/1/23,3/31/23,zip code,98136,Washington,WA,Condo/Co-op,449000.0,-0.05963663,0.320588235,450000.0,-0.032258065,0.000111123
5/1/22,7/31/22,zip code,98126,Washington,WA,All Residential,760000.0,-0.025516092,0.117647059,709000.0,-0.013908206,0.074242424
8/1/20,10/31/20,zip code,98110,Washington,WA,Townhouse,806500.0,0.311382114,-0.462333333,587000.0,-0.020033389,-0.315651414
11/1/16,1/31/17,zip code,98107,Washington,WA,Townhouse,703250.0,0.029648609,0.156661184,799990.0,0.081067568,0.198980854
7/1/22,9/30/22,zip code,98112,Washington,WA,Townhouse,885000.0,0.0,0.181575434,899000.0,0.007847534,0.179016393
4/1/22,6/30/22,zip code,98148,Washington,WA,All Residential,680000.0,-0.04628331,0.283018868,575000.0,-0.048643283,0.150057503
9/1/15,11/30/15,zip code,98117,Washington,WA,Multi-Family (2-4 Unit),450000.0,-0.454545455,-0.459783914,587500.0,-0.189655172,-0.33540724
2/1/17,4/30/17,zip code,98177,Washington,WA,Condo/Co-op,410000.0,0.064935065,0.205882353,499950.0,0.298571429,-0.065514019
